2458404.26329366 7.49086 0.00268 9.12380 0.00642 9.42337 0.00745 9.66937 0.00868 10.63180 0.01649 9.40265 0.00729 10.05503 0.01142
2458404.26454171 7.49245 0.00269 9.11003 0.00619 9.41184 0.00724 9.66245 0.00854 10.65926 0.01604 9.40504 0.00733 10.00553 0.01072
2458404.26578381 7.50932 0.00272 9.11164 0.00626 9.41372 0.00754 9.64900 0.00862 10.59867 0.01641 9.38519 0.00725 10.03807 0.01085
2458404.26702601 7.51632 0.00272 9.12179 0.00630 9.41581 0.00741 9.66190 0.00875 10.59153 0.01564 9.38737 0.00730 9.98877 0.01069
2458404.26826723 7.51609 0.00269 9.11116 0.00610 9.42041 0.00717 9.64574 0.00807 10.61425 0.01560 9.37714 0.00703 10.00504 0.01012
2458404.26951194 7.52551 0.00271 9.10190 0.00602 9.41194 0.00714 9.64415 0.00835 10.60055 0.01569 9.39278 0.00704 10.00670 0.01039
2458404.2707544 7.52904 0.00273 9.09127 0.00614 9.38242 0.00732 9.59823 0.00831 10.61344 0.01629 9.38384 0.00723 9.99203 0.01067
2458404.27199604 7.54686 0.00278 9.09837 0.00618 9.39373 0.00738 9.65088 0.00885 10.62023 0.01695 9.37404 0.00731 10.01018 0.01093
2458404.27323812 7.55682 0.00277 9.09927 0.00611 9.40400 0.00730 9.62892 0.00852 10.56269 0.01552 9.37388 0.00713 10.00731 0.01099
2458404.27447972 7.56386 0.00277 9.08690 0.00608 9.40612 0.00724 9.65312 0.00860 10.65220 0.01616 9.38241 0.00717 10.03139 0.01091
2458404.27572212 7.57656 0.00279 9.09210 0.00610 9.42421 0.00736 9.62764 0.00843 10.63370 0.01576 9.36807 0.00708 9.99025 0.01070
2458404.27696441 7.58250 0.00280 9.08766 0.00617 9.39869 0.00731 9.63365 0.00836 10.61431 0.01609 9.37456 0.00714 9.98459 0.01061
2458404.27820681 7.58973 0.00281 9.08989 0.00615 9.39862 0.00723 9.63349 0.00814 10.60386 0.01546 9.35459 0.00712 9.97804 0.01022
2458404.27944857 7.60775 0.00285 9.11523 0.00628 9.39247 0.00738 9.64551 0.00856 10.62866 0.01629 9.36089 0.00719 9.98040 0.01068
2458404.28069053 7.60472 0.00282 9.10035 0.00615 9.38610 0.00703 9.62278 0.00832 10.60525 0.01514 9.37076 0.00706 9.99175 0.01023
2458404.28193206 7.61355 0.00284 9.08967 0.00611 9.38176 0.00723 9.63067 0.00848 10.62863 0.01588 9.36518 0.00702 10.02860 0.01111
2458404.28317417 7.62795 0.00289 9.09061 0.00634 9.40078 0.00756 9.64244 0.00899 10.59029 0.01644 9.36949 0.00743 10.01161 0.01144
2458404.28441589 7.63382 0.00288 9.08143 0.00623 9.39613 0.00742 9.62112 0.00851 10.61227 0.01603 9.38767 0.00734 9.97342 0.01089
2458404.28569376 7.64409 0.00287 9.08870 0.00602 9.41163 0.00707 9.64364 0.00808 10.57196 0.01488 9.37530 0.00695 10.00711 0.01027
2458404.28696649 7.64714 0.00289 9.07716 0.00610 9.40447 0.00736 9.62838 0.00836 10.60384 0.01635 9.36104 0.00718 9.97445 0.01052
2458404.28824178 7.66094 0.00291 9.08970 0.00612 9.41051 0.00730 9.66064 0.00879 10.62630 0.01615 9.39059 0.00716 9.98695 0.01029
