2458404.36172641 6.73425 0.00187 8.56082 0.00470 8.85419 0.00545 8.81581 0.00548 9.96900 0.01072 8.66006 0.00493 9.27355 0.00713
2458404.36301126 6.74170 0.00188 8.55360 0.00470 8.85165 0.00561 8.82607 0.00553 9.98859 0.01131 8.65896 0.00504 9.27948 0.00737
2458404.36428528 6.73996 0.00188 8.55172 0.00465 8.86251 0.00552 8.82054 0.00547 9.97366 0.01104 8.65988 0.00497 9.29160 0.00732
2458404.36555839 6.75226 0.00188 8.54780 0.00458 8.86348 0.00539 8.81999 0.00533 9.96357 0.01028 8.65582 0.00484 9.29341 0.00696
2458404.36683237 6.76376 0.00189 8.55357 0.00459 8.85149 0.00539 8.82105 0.00531 9.95117 0.01012 8.66269 0.00483 9.31110 0.00716
2458404.36810753 6.77001 0.00190 8.54476 0.00463 8.87666 0.00567 8.82243 0.00547 9.96137 0.01136 8.65267 0.00495 9.28012 0.00718
2458404.36939117 6.79329 0.00194 8.55585 0.00476 8.85358 0.00563 8.82438 0.00562 9.94900 0.01134 8.66050 0.00515 9.26753 0.00752
2458404.37066769 6.80697 0.00194 8.55720 0.00468 8.86917 0.00552 8.83770 0.00551 9.94114 0.01039 8.67189 0.00497 9.30126 0.00714
2458404.3719429 6.82067 0.00195 8.55109 0.00469 8.86198 0.00554 8.81166 0.00539 9.98957 0.01097 8.65026 0.00491 9.27548 0.00704
2458404.37321808 6.83414 0.00196 8.55379 0.00459 8.86591 0.00544 8.82963 0.00540 9.96164 0.01014 8.66368 0.00481 9.29581 0.00694
2458404.37450902 6.85081 0.00197 8.55618 0.00454 8.85913 0.00535 8.83530 0.00532 9.95124 0.01014 8.65981 0.00486 9.28467 0.00692
2458404.37578179 6.86590 0.00200 8.55709 0.00472 8.85281 0.00555 8.81602 0.00553 9.95911 0.01133 8.66443 0.00501 9.28367 0.00731
2458404.37706542 6.88554 0.00202 8.55483 0.00475 8.86902 0.00557 8.83165 0.00555 9.98421 0.01130 8.66437 0.00504 9.29802 0.00725
2458404.3783407 6.90275 0.00203 8.56560 0.00474 8.85171 0.00553 8.82318 0.00559 9.96810 0.01112 8.66513 0.00515 9.29109 0.00728
2458404.37961593 6.91517 0.00205 8.55170 0.00469 8.86080 0.00558 8.84210 0.00547 9.95477 0.01079 8.66583 0.00503 9.29613 0.00723
2458404.38089013 6.93267 0.00206 8.55966 0.00462 8.85532 0.00550 8.83291 0.00547 9.98873 0.01090 8.66734 0.00495 9.28260 0.00713
2458404.38215103 6.95927 0.00208 8.57246 0.00470 8.86520 0.00549 8.82219 0.00536 9.96834 0.01035 8.65631 0.00492 9.30021 0.00713
2458404.3834169 6.96985 0.00211 8.54932 0.00474 8.85354 0.00564 8.83919 0.00560 9.96942 0.01118 8.65816 0.00502 9.30297 0.00735
2458404.38469227 6.98772 0.00212 8.56274 0.00463 8.85285 0.00546 8.83301 0.00544 9.96093 0.01049 8.66267 0.00494 9.29403 0.00721
2458404.38596504 7.00603 0.00213 8.56265 0.00472 8.85482 0.00546 8.82583 0.00541 9.98223 0.01068 8.66315 0.00492 9.29597 0.00704
2458404.38724158 7.01783 0.00214 8.55904 0.00471 8.87106 0.00554 8.82674 0.00554 9.93047 0.01092 8.66244 0.00494 9.29403 0.00717
2458404.38851215 7.03654 0.00217 8.56627 0.00479 8.87012 0.00563 8.81767 0.00542 9.98163 0.01135 8.66630 0.00502 9.29895 0.00730
2458404.38979204 7.05131 0.00220 8.56337 0.00476 8.86545 0.00567 8.82852 0.00561 9.97674 0.01113 8.66372 0.00506 9.30177 0.00744
2458404.39108052 7.05577 0.00220 8.57415 0.00477 8.86264 0.00553 8.82382 0.00551 9.94439 0.01097 8.65271 0.00500 9.30218 0.00719
2458404.39235694 7.06914 0.00219 8.56781 0.00467 8.86140 0.00547 8.83639 0.00550 9.99905 0.01079 8.68463 0.00499 9.28040 0.00704
2458404.39363213 7.08469 0.00221 8.57557 0.00468 8.85520 0.00541 8.83338 0.00546 9.98118 0.01037 8.66444 0.00497 9.30278 0.00722
2458404.39490742 7.09170 0.00223 8.56689 0.00478 8.86903 0.00561 8.82102 0.00555 9.94452 0.01089 8.66895 0.00508 9.27702 0.00728
2458404.39618274 7.09934 0.00224 8.56464 0.00471 8.86469 0.00556 8.82659 0.00564 9.98923 0.01165 8.66536 0.00504 9.31353 0.00732
2458404.39747103 7.11602 0.00225 8.57204 0.00473 8.87409 0.00553 8.82464 0.00550 9.95964 0.01117 8.66885 0.00502 9.28017 0.00712
2458404.3987617 7.12652 0.00226 8.56543 0.00470 8.86463 0.00560 8.82899 0.00541 9.96781 0.01091 8.67732 0.00497 9.31198 0.00721
2458404.40003575 7.13054 0.00226 8.56800 0.00469 8.87388 0.00555 8.83176 0.00550 9.97604 0.01108 8.67719 0.00504 9.29079 0.00724
2458404.40130982 7.15081 0.00230 8.57431 0.00485 8.85268 0.00564 8.82992 0.00577 10.00013 0.01215 8.66208 0.00515 9.30895 0.00779
2458404.4025851 7.15471 0.00231 8.56164 0.00483 8.86806 0.00568 8.83004 0.00571 9.96776 0.01177 8.67318 0.00515 9.31671 0.00774
2458404.40386033 7.16578 0.00231 8.57623 0.00482 8.87301 0.00569 8.83815 0.00567 9.98275 0.01134 8.67066 0.00510 9.27783 0.00727
2458404.40513567 7.18240 0.00235 8.57345 0.00484 8.89310 0.00583 8.84554 0.00571 10.01134 0.01205 8.68403 0.00514 9.29181 0.00757
2458404.40641308 7.18038 0.00232 8.56285 0.00475 8.87985 0.00575 8.83037 0.00556 9.96650 0.01099 8.68438 0.00513 9.31695 0.00750
2458404.40768417 7.19043 0.00235 8.57527 0.00484 8.86983 0.00563 8.84258 0.00572 9.98154 0.01173 8.69449 0.00518 9.30008 0.00769
2458404.4089556 7.20632 0.00237 8.57817 0.00478 8.87581 0.00577 8.83660 0.00556 9.98177 0.01180 8.67893 0.00511 9.31550 0.00759
2458404.41022601 7.20705 0.00236 8.58384 0.00478 8.88075 0.00562 8.83384 0.00554 9.96825 0.01077 8.69782 0.00510 9.32237 0.00738
2458404.41150259 7.22249 0.00237 8.58557 0.00479 8.87561 0.00560 8.84543 0.00564 9.97350 0.01132 8.69785 0.00506 9.32761 0.00737
2458404.41277772 7.22669 0.00238 8.56763 0.00468 8.88000 0.00552 8.84226 0.00552 9.99278 0.01096 8.68281 0.00499 9.29462 0.00723
